,RegionName,Zhvi
1657,77096,365600
1658,20743,194000
1659,23111,216700
1660,80022,246800
1661,75060,148800
1662,95928,300500
1663,97080,305000
1664,70433,221400
1665,89101,114400
1666,6040,171500
1667,94804,380600
1668,30084,196800
1669,80126,449100
1670,92127,760000
1671,89104,147600
1672,53218,63500
1673,95023,470200
1674,59718,266500
1675,86314,207700
1676,30311,69100
1677,90262,373300
1678,92019,495000
1679,85226,262700
1680,46037,250100
1681,97224,397800
1682,85295,278000
1683,40220,164300
1684,90069,869200
1685,27704,136300
1686,6450,149400
1687,33613,140400
1688,11217,1150000
1689,48917,140100
1690,51503,166800
1691,46224,90800
1692,90405,1504700
1693,90501,613100
1694,8857,330000
1695,90723,358900
1696,37207,150900
1697,34653,101400
1698,11365,755600
1699,33880,106400
1700,40515,193500
1701,91732,442600
1702,30815,88100
1703,75028,314100
1704,27330,123600
1705,30813,159100
1706,32506,110000
1707,60068,388000
1708,50317,109600
1709,33604,124800
1710,14215,48000
1711,98908,224400
1712,71291,148900
1713,79423,130200
1714,98036,404000
1715,95126,795200
1716,30019,225200
1717,78526,103600
1718,63304,231200
1719,48601,33800
1720,90740,883200
1721,60031,232000
1722,92243,181700
1723,33147,143400
1724,50266,211200
1725,30115,244000
1726,48221,48200
1727,99206,190700
1728,33133,580800
1729,78414,187100
1730,21208,239500
1731,97305,200400
1732,60074,191700
1733,30316,212300
1734,78749,320800
1735,19063,339300
1736,76119,70900
1737,98026,437200
1738,63119,231900
1739,23231,154200
1740,94578,529100
1741,34983,166800
1742,92084,505200
1743,64804,107000
1744,84107,206000
1745,20110,289400
1746,90241,539200
1747,46835,112000
1748,32707,175800
1749,48154,194300
1750,70601,103400
1751,90292,916500
1752,11103,707800
1753,37643,106800
1754,75126,200900
1755,75501,76600
1756,90638,527900
1757,11367,479700
1758,33952,126000
1759,94404,1299300
1760,94044,835700
1761,48127,127500
1762,85086,325600
1763,94040,1804100
1764,93726,169200
1765,30338,440300
1766,76513,138600
1767,80524,348100
1768,85296,266600
1769,31405,155800
1770,73401,100300
1771,19115,212000
1772,28092,115000
1773,70122,172300
1774,55407,204300
1775,80004,355300
1776,90266,2191200
1777,48035,117000
1778,38118,61100
1779,86442,141100
1780,33702,151000
1781,85614,147000
1782,34119,395200
1783,28803,242200
1784,33130,276200
1785,92307,229500
1786,66212,179200
1787,90008,672000
1788,2128,384800
1789,48239,77000
1790,30458,129800
1791,38301,64300
1792,17404,121400
1793,92840,525400
1794,19130,342800
1795,33010,238700
1796,94123,2313400
1797,80247,186700
1798,84047,212700
1799,15206,135200
1800,92069,486300
1801,91205,542600
1802,91360,645800
1803,40272,109700
1804,8096,169800
1805,94523,674500
1806,97128,250100
1807,53188,228000
1808,78041,135100
1809,43110,154700
1810,44095,113000
1811,91604,1178900
1812,30092,311800
1813,92505,348700
1814,93030,466600
1815,96701,669100
1816,23060,261100
1817,91401,693400
1818,30102,165800
1819,21244,188600
1820,34761,206800
1821,32724,154300
1822,22015,481500
1823,92649,771000
1824,59405,156300
1825,91767,365900
1826,80203,287200
1827,86004,310800
1828,38018,152300
1829,92705,850400
1830,28625,128500
1831,18704,107600
1832,54313,200900
1833,33135,222200
1834,15401,95100
1835,40207,256900
1836,28208,84000
1837,94303,1615700
1838,80228,378200
1839,89523,345700
1840,93940,702700
1841,98056,445300
1842,90403,1196600
1843,92308,194700
1844,63146,216800
1845,58701,222000
1846,33707,174300
1847,3103,189200
1848,29209,120700
1849,43402,150000
1850,94551,650200
1851,30294,126100
1852,92373,456700
1853,20016,938300
1854,75154,176400
1855,1760,487900
1856,90505,859700
1857,98198,311800
1858,23831,203800
1859,34205,132700
1860,89102,159800
1861,92821,656300
1862,12901,129800
1863,55330,215800
1864,89032,179400
1865,37214,180200
1866,28273,166800
1867,21014,288400
1868,53154,133500
1869,33710,173800
1870,43221,271500
1871,68104,95100
1872,90808,613900
1873,17013,153800
1874,94103,932400
1875,72758,189400
1876,30701,116800
1877,55082,306500
1878,15001,125800
1879,85035,133400
1880,47403,133300
1881,33881,91300
1882,21217,63200
1883,77338,137700
1884,18018,145100
1885,37919,230900
1886,8302,129100
1887,29063,139800
1888,63385,220700
1889,95833,254800
1890,30252,183200
1891,32209,50900
1892,88001,97900
1893,80021,317700
1894,43147,202300
1895,60047,419800
1896,33401,209400
1897,95691,354200
1898,60103,258400
1899,60030,196800
1900,10013,2962500
1901,8901,268500
1902,43614,111800
1903,60137,367200
1904,80128,351500
1905,18966,336400
1906,95843,301800
1907,6106,97800
1908,29605,126900
1909,98366,250300
1910,33756,167100
1911,17112,187800
1912,30305,541700
1913,84123,232600
1914,55369,237100
1915,48224,37800
1916,95129,1517400
1917,33140,490500
1918,21060,243100
1919,99352,294800
1920,46260,163400
1921,58102,181000
1922,20120,433800
1923,27217,89100
1924,1604,199600
1925,47714,69900
1926,35226,245200
1927,10583,1021400
1928,45503,96400
1929,71360,150600
1930,21403,387600
1931,13501,95700
1932,28405,174700
1933,30033,285300
1934,75013,422400
1935,31406,150900
1936,17011,179200
1937,94583,864100
1938,91387,498100
1939,94582,1063700
1940,98502,304400
1941,92058,408800
1942,92102,398900
1943,80205,379800
1944,28303,111400
1945,34285,268100
1946,78744,165700
1947,63125,124500
1948,85718,425700
1949,50265,192200
1950,98006,843400
1951,2446,730400
1952,2184,417500
1953,38002,222900
1954,53066,289600
1955,66614,130900
1956,32824,199500
1957,33018,268200
1958,1702,299800
1959,10950,229400
1960,91913,519000
1961,30269,291300
1962,99507,284900
1963,8332,130300
1964,98087,379500
1965,7017,186200
1966,77006,411100
1967,23503,173800
1968,77092,206200
1969,12590,256600
1970,60202,263700
1971,17402,172400
1972,97526,219100
1973,34108,662800
1974,31602,119500
1975,33309,169300
1976,80916,172700
1977,95307,247900
1978,92584,342500
1979,89506,232600
1980,77074,138300
1981,93612,184100
1982,11231,1088000
1983,32114,73500
1984,30223,70600
1985,13126,87900
1986,89431,205300
1987,98155,473700
1988,13027,144300
1989,23235,215500
1990,11757,304600
1991,29461,179800
1992,1545,373500
1993,72120,137800
1994,20814,687200
1995,37363,219000
1996,84106,260200
1997,28348,154300
1998,78586,61700
1999,85042,165900
2000,19709,311500
2001,34110,351600
2002,85037,156500
2003,97527,232300
2004,84120,184700
2005,51501,95900
2006,71106,145300
2007,76210,224200
2008,48186,104900
2009,1852,242400
2010,31904,107600
2011,20003,714200
2012,28214,133000
2013,44004,71900
2014,60564,411700
2015,3104,228500
2016,32812,211600
2017,75069,239200
2018,95973,305300
2019,77054,125100
2020,96792,374100
2021,30087,172900
2022,34957,239700
2023,85233,266600
2024,63109,161500
2025,63010,139900
2026,27104,192200
2027,43613,80900
2028,15212,81300
2029,80221,258300
2030,54901,156900
2031,91748,589000
2032,97478,214800
2033,53212,103200
2034,46112,155900
2035,53186,200000
2036,95128,879500
2037,11590,417600
2038,44266,120900
2039,90035,1217400
2040,44601,79800
2041,83401,128100
2042,58078,233800
2043,80226,331800
2044,32250,312400
2045,33573,156700
2046,27502,292300
2047,21042,543500
2048,80003,307600
2049,80031,298800
2050,34491,170300
2051,44221,109600
2052,16601,86400
2053,2909,131900
2054,97322,186300
2055,98117,663400
2056,22031,514000
2057,82009,253500
2058,32503,138600
2059,91306,491300
2060,34104,208600
2061,6066,178700
2062,85379,218200
2063,11520,326500
2064,28792,174600
2065,2864,257900
2066,44312,93400
2067,76262,345900
2068,33884,161400
2069,3820,222000
2070,47630,163500
2071,92543,165500
2072,17111,161900
2073,98374,285500
2074,94954,572400
2075,33462,188000
2076,90744,393500
2077,95757,413600
2078,28451,171400
2079,99223,238800
2080,12020,237600
2081,89012,281600
2082,6513,134900
2083,91607,748800
2084,85286,326300
2085,30344,71900
2086,53151,251500
2087,47802,90700
2088,48124,122900
2089,32084,166800
2090,20109,259300
2091,93313,217400
2092,32205,126200
2093,70806,156800
2094,75701,127300
2095,30046,147500
2096,30189,219300
2097,63011,283500
2098,74105,152200
2099,96001,237700
2100,45458,214500
2101,85023,219700
2102,1841,196600
2103,33060,188000
2104,98032,299100
2105,33029,379900
2106,7740,333100
2107,75605,161100
2108,7666,353500
2109,59801,216100
2110,60586,209000
2111,61401,65700
2112,3102,191400
2113,1930,392700
2114,2893,177000
2115,60654,271200
2116,94061,1343800
2117,55418,215700
2118,53402,138600
2119,90048,1537600
2120,48195,100800
2121,37174,239300
2122,85746,134000
2123,89149,233500
2124,78210,78800
2125,97404,234400
2126,95695,309700
2127,94560,709000
2128,19114,183200
2129,92591,407100
2130,35244,268400
2131,92879,383900
2132,95380,240800
2133,6340,198700
2134,23323,238900
2135,37830,121300
2136,75038,234200
2137,8080,233500
2138,29650,200500
2139,96786,555200
2140,54311,182600
2141,60007,239200
2142,48312,167900
2143,19606,158600
2144,8618,138600
2145,10705,415800
2146,40218,115500
2147,54729,169000
2148,58503,319600
2149,34109,367000
2150,98683,323000
2151,37217,164100
2152,32082,461100
2153,88011,193300
2154,74014,165400
2155,39042,159900
2156,97213,460700
2157,20707,268900
2158,91362,771200
2159,85258,439000
2160,98312,229000
2161,30132,166500
2162,91311,575000
2163,67203,88700
2164,18951,252200
2165,6405,267500
2166,72204,70100
2167,48313,170700
2168,92374,318200
2169,94401,841200
2170,76013,177600
2171,96707,578200
2172,98031,344900
2173,91701,502900
2174,19901,166600
2175,78729,260500
2176,80017,251600
2177,11249,1100500
2178,94531,414600
2179,92707,436700
2180,76006,242500
2181,28677,105100
2182,90007,621400
2183,92107,824700
2184,8723,250300
2185,53132,146500
2186,97233,248400
2187,60565,372600
2188,98203,311300
2189,10801,462000
2190,33131,419500
2191,60612,200800
2192,92703,441000
2193,15236,152600
2194,80920,298100
2195,75904,109600
2196,92570,288000
2197,95401,450700
2198,92264,297300
2199,60607,292600
2200,53216,73600
2201,29710,175400
2202,64068,158600
2203,19904,166300
2204,30341,294300
2205,76248,362400
2206,35601,68000
2207,80010,223100
2208,33162,180500
2209,11040,592300
2210,27511,235800
2211,33071,350400
2212,32578,252100
2213,60901,82500
2214,80112,404200
2215,33950,310100
2216,19083,284200
2217,93555,166500
2218,60107,174400
2219,94131,1377200
2220,2904,173000
2221,20815,844700
2222,20817,834700
2223,50310,144800
2224,19152,176400
2225,37922,301300
2226,62269,179800
2227,95134,738200
2228,35209,298700
2229,6053,136900
2230,92240,175900
2231,80204,295600
2232,98059,478300
2233,20735,275600
2234,37312,156800
2235,47715,121400
2236,33764,195000
2237,13502,93500
2238,89139,238200
2239,53719,227800
2240,11756,367200
2241,20783,273100
2242,34243,252800
2243,85257,275000
2244,29466,394200
2245,80206,589100
2246,80209,663500
2247,33713,149500
2248,63130,190400
2249,60504,184500
2250,33404,165200
2251,30329,353700
2252,32301,119400
2253,91505,690900
2254,48021,67300
2255,60659,262500
2256,47304,107300
2257,37814,120300
2258,72762,167400
2259,20170,441800
2260,45150,157800
2261,55109,197300
2262,33169,189700
2263,48071,112000
2264,55122,236800
2265,29301,109500
2266,34683,247400
2267,30014,129500
2268,92867,676200
2269,77025,403100
2270,90620,521900
2271,21113,296100
2272,97211,457200
2273,28052,73900
2274,37110,76900
2275,92612,656800
2276,44039,157500
2277,34684,176100
2278,85048,315300
2279,77377,248900
2280,29841,107500
2281,85367,177600
2282,3038,239100
2283,19047,314200
2284,70817,217500
2285,80027,522700
2286,34208,151500
2287,32541,318300
2288,77073,141400
2289,27560,274300
2290,93012,556200
2291,85741,168200
2292,30213,147300
2293,91750,599000
2294,33903,133300
2295,33143,433100
2296,98002,260800
2297,90068,1308100
2298,50023,212800
2299,45417,42100
2300,2816,223200
2301,50322,181900
2302,30342,556900
2303,94534,466500
2304,23832,205700
2305,53208,114600
2306,43214,251600
2307,90032,459400
2308,47711,89200
2309,11357,759400
2310,68521,152400
2311,23321,241000
2312,33801,92700
2313,34287,141500
2314,98229,344600
2315,94014,752000
2316,93292,203500
2317,72956,108400
2318,46033,296000
2319,33905,136900
2320,78723,325500
2321,21742,182200
2322,94520,414500
2323,54401,121100
2324,49505,131700
2325,75230,660800
2326,46123,161200
2327,23229,268200
2328,98107,625600
2329,37160,119100
2330,46222,44500
2331,45103,150800
2332,91206,743600
2333,19141,110600
2334,95688,435500
2335,21136,249600
2336,32904,206200
2337,91107,785500
2338,23059,390400
2339,89183,209300
2340,93001,559600
2341,33709,131700
2342,37923,175900
2343,71270,173300
2344,2908,159300
2345,97214,612500
2346,80503,434500
2347,76132,291400
2348,75087,255700
2349,60060,210500
2350,54914,141000
2351,21842,231700
2352,90807,581100
2353,8820,475500
2354,92831,610600
2355,75077,283600
2356,3301,206200
2357,46544,84300
2358,2720,228900
2359,33334,216000
2360,94561,394200
2361,34759,145500
2362,94133,1244900
2363,20010,650200
2364,84401,153700
2365,15146,134900
2366,28031,258600
2367,19116,224700
2368,28211,420500
2369,93905,346300
2370,95835,352200
2371,61614,132000
2372,20746,204900
2373,94043,1207700
2374,60543,231800
2375,92629,856900
2376,80521,302500
2377,40502,311300
2378,2886,200800
2379,33460,140300
2380,60101,220700
2381,7731,326300
2382,1701,382300
2383,6614,240200
2384,15227,120900
2385,21227,193300
2386,61821,124200
2387,95662,342500
2388,90063,380200
2389,34608,122500
2390,58501,223000
2391,61107,104400
2392,92065,482900
2393,85014,207700
2394,20007,924700
2395,72032,125900
2396,98604,333100
2397,95116,548200
2398,7109,266700
2399,48178,299300
2400,90806,466800
2401,77079,484500
2402,71901,117500
2403,92113,359800
2404,97236,265000
2405,87107,177600
2406,1020,173600
2407,33803,143200
2408,92571,264200
2409,90001,319500
2410,33351,184900
2411,60517,249900
2412,19026,153300
2413,65401,123400
2414,93401,646900
2415,30060,127700
2416,30315,61300
2417,91104,729800
2418,84403,179400
2419,84062,263100
2420,49417,186900
2421,90033,401700
2422,32211,114200
2423,55414,261000
2424,79915,82900
2425,27614,377300
2426,77093,90200
2427,98444,205000
2428,33813,199100
2429,19136,131400
2430,38104,155100
2431,12203,178100
2432,60005,297200
2433,68506,154200
2434,95209,285800
2435,35603,138600
2436,98370,357400
2437,32208,75400
2438,28270,319000
2439,6489,257700
2440,28409,243200
2441,70123,224500
2442,94952,715800
2443,33770,177500
2444,48152,188800
2445,32958,173000
2446,85203,222500
2447,37803,168800
2448,33619,93900
2449,78727,278500
2450,94526,1101200
2451,85339,207400
2452,78731,618400
2453,34134,449600
2454,84067,170300
2455,68134,133200
2456,98201,265000
2457,28079,202700
2458,75252,378000
2459,94941,1426500
2460,6770,163500
2461,20877,333500
2462,11779,306100
2463,85213,285400
2464,21703,238900
2465,33705,142100
2466,14626,131900
2467,55311,338600
2468,63108,282700
2469,93036,441100
2470,33990,195800
2471,60046,189800
2472,95482,344100
2473,62703,69500
2474,98499,233100
2475,80120,374700
2476,90220,331400
2477,30274,70400
2478,11105,726200
2479,60652,162400
2480,33823,137200
2481,6611,360400
2482,33317,270000
2483,92806,579600
2484,95351,183700
2485,27205,125900
2486,95901,201200
2487,77034,126000
2488,22701,247600
2489,2150,297900
2490,30308,225900
2491,95661,409200
2492,1810,569700
2493,93458,302600
2494,49341,223500
2495,30542,184000
2496,33032,195500
2497,81005,145300
2498,30068,392100
2499,99508,241400
2500,32810,140400
2501,60174,251200
2502,98168,303900
2503,60532,275800
2504,60446,168900
2505,32080,301900
2506,80907,216200
2507,40241,239300
2508,23518,190500
2509,34652,82700
2510,71107,89500
2511,95382,302500
2512,59105,210200
2513,33138,415300
2514,30030,412100
2515,55404,179700
2516,10550,301700
2517,37876,169100
2518,48237,102200
2519,28056,153800
2520,93245,203500
2521,40245,305700
2522,14621,56400
2523,92270,470700
2524,90230,791900
2525,95765,433800
2526,22203,525200
2527,19138,114100
2528,19426,330700
2529,3060,221200
2530,80111,560900
2531,97420,170300
2532,75051,115200
2533,91789,730600
2534,98144,536400
2535,91773,568700
2536,95301,212000
2537,90242,466700
2538,23505,194500
2539,93619,388300
2540,85392,206000
2541,91711,631200
2542,95407,439400
2543,43560,177600
2544,81301,408100
2545,33069,138300
2546,66049,212500
2547,60525,315800
2548,34990,342900
2549,80601,284700
2550,48174,99900
2551,95945,323500
2552,44281,164600
2553,32277,141900
2554,14424,169600
2555,20901,409600
2556,54302,111000
2557,40503,166400
2558,6111,205400
2559,80917,219400
2560,15102,183500
2561,78108,195200
2562,46142,155100
2563,95820,221500
2564,48234,40800
2565,98116,646600
2566,92807,671800
2567,61604,72400
2568,91355,510300
2569,96080,169100
2570,23606,222600
2571,76543,78800
2572,85268,381400
2573,16602,86700
2574,63128,232600
